INVOICE_ID,PROCESSOR_CHARGE_COUNT,PROCESSOR_BALANCE_AMOUNT_CENTS,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,FIRST_BALANCE_AVAILABLE_DATE,LAST_BALANCE_AVAILABLE_DATE
in_000000009692,1,29900,0,0,2024-06-20,2024-06-20
in_000000129273,1,9900,0,0,2024-06-19,2024-06-19
in_000000049886,1,299000,0,0,2024-06-15,2024-06-15
in_000000058266,1,9900,0,0,2024-06-23,2024-06-23
in_000000160696,1,29900,0,0,2024-06-15,2024-06-15
in_000000082670,1,8910,1,0,2024-06-15,2024-07-24
in_000000005416,1,9900,0,0,2024-06-14,2024-06-14
in_000000079907,1,9900,0,0,2024-06-20,2024-06-20
in_000000254495,1,9900,0,0,2024-06-17,2024-06-17
in_000000016125,1,79900,0,0,2024-06-08,2024-06-08
in_000000207331,1,29900,0,0,2024-06-19,2024-06-19
in_000000163813,1,9900,0,0,2024-06-20,2024-06-20
in_000000020940,1,28405,1,0,2024-06-22,2024-07-25
in_000000097191,1,9900,0,0,2024-06-08,2024-06-08
in_000000278601,1,29900,0,0,2024-06-09,2024-06-09
in_000000125736,1,9900,0,0,2024-06-06,2024-06-06
in_000000293178,1,9900,0,0,2024-06-20,2024-06-20
in_000000166316,1,9900,0,0,2024-06-11,2024-06-11
in_000000133286,1,199900,0,0,2024-06-15,2024-06-15
in_000000141860,1,9900,0,0,2024-06-12,2024-06-12
in_000000006910,1,9900,0,0,2024-06-16,2024-06-16
in_000000041158,1,79900,0,0,2024-06-15,2024-06-15
in_000000038508,1,9900,0,0,2024-06-16,2024-06-16
in_000000075408,1,79900,0,0,2024-06-10,2024-06-10
in_000000081407,1,9900,0,0,2024-06-21,2024-06-21
in_000000239305,1,9900,0,0,2024-06-24,2024-06-24
in_000000072578,1,29900,0,0,2024-06-08,2024-06-08
in_000000161244,1,29900,0,0,2024-06-20,2024-06-20
in_000000207708,1,9900,0,0,2024-06-15,2024-06-15
in_000000272528,1,9900,0,0,2024-06-10,2024-06-10
in_000000102113,1,9900,0,0,2024-06-17,2024-06-17
in_000000091581,1,99000,0,0,2024-06-23,2024-06-23
in_000000188218,1,29900,0,0,2024-06-21,2024-06-21
in_000000191342,1,9900,0,0,2024-06-19,2024-06-19
in_000000128438,1,79900,0,0,2024-06-06,2024-06-06
in_000000241756,1,79900,0,0,2024-06-07,2024-06-07
in_000000141610,1,29900,0,0,2024-06-19,2024-06-19
in_000000294382,1,9900,0,0,2024-06-23,2024-06-23
in_000000076320,1,29900,0,0,2024-06-13,2024-06-13
in_000000143624,1,9900,0,0,2024-06-11,2024-06-11
in_000000017314,1,99000,0,0,2024-06-11,2024-06-11
in_000000238638,1,9900,0,0,2024-06-10,2024-06-10
in_000000011447,1,199900,0,0,2024-06-25,2024-06-25
in_000000197384,1,29900,0,0,2024-06-08,2024-06-08
in_000000084600,1,9900,0,0,2024-06-14,2024-06-14
in_000000208677,1,9900,0,0,2024-06-17,2024-06-17
in_000000272905,1,9900,0,0,2024-06-25,2024-06-25
in_000000056148,1,29900,0,0,2024-06-17,2024-06-17
in_000000146479,1,29900,0,0,2024-06-21,2024-06-21
in_000000206931,1,79900,0,0,2024-06-19,2024-06-19
in_000000169222,1,9900,0,0,2024-06-06,2024-06-06
in_000000051715,1,29900,0,0,2024-06-07,2024-06-07
in_000000296794,1,199900,0,0,2024-06-12,2024-06-12
in_000000262728,1,29900,0,0,2024-06-10,2024-06-10
in_000000268329,1,79900,0,0,2024-06-11,2024-06-11
in_000000189195,1,9900,0,0,2024-06-23,2024-06-23
in_000000230406,1,9900,0,0,2024-06-10,2024-06-10
in_000000188846,1,29900,0,0,2024-06-07,2024-06-07
in_000000048764,1,29900,0,0,2024-06-08,2024-06-08
in_000000307419,1,199900,0,0,2024-06-14,2024-06-14
in_000000187292,1,199900,0,0,2024-06-21,2024-06-21
in_000000310495,1,29900,0,0,2024-06-16,2024-06-16
in_000000186511,1,99000,0,0,2024-06-24,2024-06-24
in_000000094752,1,9900,0,0,2024-06-10,2024-06-10
in_000000276011,1,29900,0,0,2024-06-15,2024-06-15
in_000000024930,1,9900,0,0,2024-06-21,2024-06-21
in_000000124515,1,79900,0,0,2024-06-21,2024-06-21
in_000000315758,1,99000,0,0,2024-06-22,2024-06-22
in_000000121366,1,799000,0,0,2024-06-15,2024-06-15
in_000000097819,1,29900,0,0,2024-06-16,2024-06-16
in_000000056112,1,9900,0,0,2024-06-26,2024-06-26
in_000000226663,1,29900,0,0,2024-06-23,2024-06-23
in_000000104853,1,9900,0,0,2024-06-19,2024-06-19
in_000000292749,1,79900,0,0,2024-06-05,2024-06-05
in_000000200063,1,79900,0,0,2024-06-14,2024-06-14
in_000000080194,1,9900,0,0,2024-06-25,2024-06-25
in_000000278507,1,29900,0,0,2024-06-23,2024-06-23
in_000000045124,1,9900,0,0,2024-06-18,2024-06-18
in_000000244961,1,9900,0,0,2024-06-10,2024-06-10
in_000000093584,1,79900,0,0,2024-06-18,2024-06-18
in_000000124695,1,199900,0,0,2024-06-18,2024-06-18
in_000000215605,1,9900,0,0,2024-06-24,2024-06-24
in_000000055950,1,29900,0,0,2024-06-20,2024-06-20
in_000000106489,1,9900,0,0,2024-06-09,2024-06-09
in_000000286207,1,79900,0,0,2024-06-05,2024-06-05
in_000000244730,1,9900,0,0,2024-06-17,2024-06-17
in_000000299978,1,8910,1,0,2024-06-23,2024-09-27
in_000000181804,1,29900,0,0,2024-06-14,2024-06-14
in_000000239647,1,199900,0,0,2024-06-18,2024-06-18
in_000000253326,1,9900,0,0,2024-06-10,2024-06-10
in_000000110222,1,9900,0,0,2024-06-15,2024-06-15
in_000000110489,1,9900,0,0,2024-06-11,2024-06-11
in_000000085050,1,9900,0,0,2024-06-04,2024-06-04
in_000000135535,1,9900,0,0,2024-06-09,2024-06-09
in_000000197328,1,79900,0,0,2024-06-09,2024-06-09
in_000000073598,1,4950,1,0,2024-06-17,2024-10-02
in_000000140429,1,299000,0,0,2024-06-09,2024-06-09
in_000000310000,1,29900,0,0,2024-06-23,2024-06-23
in_000000073149,1,199900,0,0,2024-06-15,2024-06-15
in_000000113533,1,29900,0,0,2024-06-17,2024-06-17
in_000000273877,1,9900,0,0,2024-06-07,2024-06-07
in_000000123718,1,9900,0,0,2024-06-12,2024-06-12
in_000000275120,1,8910,1,0,2024-06-22,2024-09-02
in_000000025011,1,99000,0,0,2024-06-24,2024-06-24
in_000000095561,1,9900,0,0,2024-06-13,2024-06-13
in_000000119500,1,29900,0,0,2024-06-26,2024-06-26
in_000000270935,1,9900,0,0,2024-06-22,2024-06-22
in_000000269864,1,199900,0,0,2024-06-23,2024-06-23
in_000000094601,1,29900,0,0,2024-06-23,2024-06-23
in_000000208196,1,29900,0,0,2024-06-23,2024-06-23
in_000000153327,1,9900,0,0,2024-06-21,2024-06-21
in_000000154828,1,99000,0,0,2024-06-04,2024-06-04
in_000000020289,1,7425,0,1,2024-06-23,2024-11-09
in_000000155510,1,9900,0,0,2024-06-22,2024-06-22
in_000000062901,1,29900,0,0,2024-06-10,2024-06-10
in_000000023542,1,9900,0,0,2024-06-25,2024-06-25
in_000000022637,1,29900,0,0,2024-06-10,2024-06-10
in_000000151733,1,79900,0,0,2024-06-08,2024-06-08
in_000000203787,1,29900,0,0,2024-06-05,2024-06-05
in_000000147023,1,29900,0,0,2024-06-08,2024-06-08
in_000000029893,1,199900,0,0,2024-06-14,2024-06-14
in_000000227890,1,29900,0,0,2024-06-15,2024-06-15
in_000000226867,1,9900,0,0,2024-06-08,2024-06-08
in_000000169074,1,9900,0,0,2024-06-22,2024-06-22
in_000000090868,1,29900,0,0,2024-06-09,2024-06-09
in_000000233616,1,9900,0,0,2024-06-14,2024-06-14
in_000000102667,1,9900,0,0,2024-06-17,2024-06-17
in_000000095655,1,9900,0,0,2024-06-09,2024-06-09
in_000000290242,1,9900,0,0,2024-06-05,2024-06-05
in_000000099606,1,9900,0,0,2024-06-13,2024-06-13
in_000000055530,1,9900,0,0,2024-06-05,2024-06-05
in_000000086154,1,79900,0,0,2024-06-08,2024-06-08
in_000000242250,1,79900,0,0,2024-06-12,2024-06-12
in_000000107849,1,79900,0,0,2024-06-12,2024-06-12
in_000000007537,1,9900,0,0,2024-06-09,2024-06-09
in_000000312689,1,29900,0,0,2024-06-11,2024-06-11
in_000000202614,1,9900,0,0,2024-06-09,2024-06-09
in_000000106282,1,9900,0,0,2024-06-07,2024-06-07
in_000000087512,1,17940,0,1,2024-06-20,2024-08-16
in_000000078864,1,9900,0,0,2024-06-10,2024-06-10
in_000000106708,1,79900,0,0,2024-06-11,2024-06-11
in_000000201765,1,299000,0,0,2024-06-20,2024-06-20
in_000000230316,1,199900,0,0,2024-06-07,2024-06-07
in_000000242857,1,29900,0,0,2024-06-20,2024-06-20
in_000000136780,1,9900,0,0,2024-06-19,2024-06-19
in_000000181259,1,9900,0,0,2024-06-12,2024-06-12
in_000000081813,1,199900,0,0,2024-06-20,2024-06-20
in_000000300463,1,9900,0,0,2024-06-08,2024-06-08
in_000000074847,1,29900,0,0,2024-06-05,2024-06-05
in_000000178252,1,29900,0,0,2024-06-10,2024-06-10
in_000000298085,1,9900,0,0,2024-06-13,2024-06-13
in_000000011779,1,29900,0,0,2024-06-24,2024-06-24
in_000000306878,1,79900,0,0,2024-06-22,2024-06-22
in_000000095017,1,9900,0,0,2024-06-24,2024-06-24
in_000000059128,1,9900,0,0,2024-07-03,2024-07-03
in_000000066919,1,9900,0,0,2024-06-22,2024-06-22
in_000000273031,1,199900,0,0,2024-06-23,2024-06-23
in_000000279810,1,9900,0,0,2024-06-24,2024-06-24
in_000000215163,1,9900,0,0,2024-06-16,2024-06-16
in_000000020241,1,9900,0,0,2024-06-14,2024-06-14
in_000000064424,1,9900,0,0,2024-06-12,2024-06-12
in_000000277622,1,9900,0,0,2024-06-19,2024-06-19
in_000000151316,1,9900,0,0,2024-06-11,2024-06-11
in_000000277989,1,9900,0,0,2024-07-05,2024-07-05
in_000000120248,1,9900,0,0,2024-06-10,2024-06-10
in_000000319212,1,29900,0,0,2024-06-07,2024-06-07
in_000000278798,1,9900,0,0,2024-06-17,2024-06-17
in_000000268648,1,9900,0,0,2024-06-20,2024-06-20
in_000000105683,1,29900,0,0,2024-06-18,2024-06-18
in_000000267914,1,199900,0,0,2024-06-24,2024-06-24
in_000000203945,1,79900,0,0,2024-06-04,2024-06-04
in_000000292946,1,29900,0,0,2024-06-24,2024-06-24
in_000000291660,1,29900,0,0,2024-06-24,2024-06-24
in_000000266845,1,29900,0,0,2024-06-08,2024-06-08
in_000000246394,1,9900,0,0,2024-06-13,2024-06-13
in_000000235580,1,199900,0,0,2024-06-24,2024-06-24
in_000000119513,1,29900,0,0,2024-06-20,2024-06-20
in_000000017673,1,79900,0,0,2024-06-22,2024-06-22
in_000000282168,1,29900,0,0,2024-06-14,2024-06-14
in_000000258980,1,29900,0,0,2024-06-22,2024-06-22
in_000000088808,1,29900,0,0,2024-06-08,2024-06-08
in_000000312898,1,29900,0,0,2024-06-12,2024-06-12
in_000000044755,1,29900,0,0,2024-06-04,2024-06-04
in_000000133248,1,29900,0,0,2024-06-26,2024-06-26
in_000000087804,1,29900,0,0,2024-06-11,2024-06-11
in_000000245368,1,79900,0,0,2024-06-07,2024-06-07
in_000000135228,1,9900,0,0,2024-06-05,2024-06-05
in_000000176407,1,9900,0,0,2024-06-06,2024-06-06
in_000000111842,1,9900,0,0,2024-06-14,2024-06-14
in_000000196233,1,9900,0,0,2024-06-10,2024-06-10
in_000000039159,1,79900,0,0,2024-06-14,2024-06-14
in_000000083411,1,9900,0,0,2024-06-25,2024-06-25
in_000000138953,1,9900,0,0,2024-06-16,2024-06-16
in_000000250613,1,9900,0,0,2024-06-15,2024-06-15
in_000000238167,1,199900,0,0,2024-06-12,2024-06-12
in_000000250097,1,299000,0,0,2024-06-14,2024-06-14
in_000000187265,1,29900,0,0,2024-06-11,2024-06-11
in_000000031288,1,29900,0,0,2024-06-13,2024-06-13
in_000000208981,1,29900,0,0,2024-06-16,2024-06-16
in_000000285808,1,28405,1,0,2024-06-10,2024-06-26
in_000000176957,1,79900,0,0,2024-06-16,2024-06-16
in_000000013215,1,29900,0,0,2024-06-19,2024-06-19
in_000000080769,1,29900,0,0,2024-06-17,2024-06-17
in_000000257106,1,99000,0,0,2024-06-15,2024-06-15
in_000000150429,1,9900,0,0,2024-06-17,2024-06-17
in_000000016771,1,9900,0,0,2024-06-18,2024-06-18
in_000000164600,1,29900,0,0,2024-06-24,2024-06-24
in_000000099736,1,99000,0,0,2024-06-17,2024-06-17
in_000000277735,1,9900,0,0,2024-06-11,2024-06-11
in_000000157355,1,9900,0,0,2024-06-11,2024-06-11
in_000000227772,1,29900,0,0,2024-06-10,2024-06-10
in_000000145987,1,9900,0,0,2024-06-09,2024-06-09
in_000000112066,1,9900,0,0,2024-06-08,2024-06-08
in_000000034423,1,79900,0,0,2024-06-21,2024-06-21
in_000000035544,1,29900,0,0,2024-06-13,2024-06-13
in_000000295910,1,9900,0,0,2024-06-09,2024-06-09
in_000000143421,1,9900,0,0,2024-06-11,2024-06-11
in_000000005464,1,29900,0,0,2024-06-19,2024-06-19
in_000000051850,1,9900,0,0,2024-06-18,2024-06-18
in_000000231473,1,9900,0,0,2024-06-23,2024-06-23
in_000000032613,1,79900,0,0,2024-06-11,2024-06-11
in_000000229920,1,299000,0,0,2024-06-25,2024-06-25
in_000000242947,1,99000,0,0,2024-06-13,2024-06-13
in_000000053163,1,9900,0,0,2024-06-11,2024-06-11
in_000000251992,1,29900,0,0,2024-06-19,2024-06-19
in_000000082630,1,79900,0,0,2024-06-23,2024-06-23
in_000000237563,1,29900,0,0,2024-06-09,2024-06-09
in_000000251085,1,79900,0,0,2024-06-12,2024-06-12
in_000000300805,1,9900,0,0,2024-06-14,2024-06-14
in_000000109157,1,9900,0,0,2024-06-21,2024-06-21
in_000000186956,1,9900,0,0,2024-06-21,2024-06-21
in_000000037027,1,79900,0,0,2024-06-08,2024-06-08
in_000000087844,1,79900,0,0,2024-06-13,2024-06-13
in_000000188704,1,299000,0,0,2024-06-10,2024-06-10
in_000000174481,1,199900,0,0,2024-06-19,2024-06-19
in_000000173553,1,99000,0,0,2024-06-19,2024-06-19
in_000000080904,1,29900,0,0,2024-06-16,2024-06-16
in_000000130243,1,29900,0,0,2024-06-05,2024-06-05
in_000000049880,1,299000,0,0,2024-06-05,2024-06-05
in_000000137838,1,29900,0,0,2024-06-24,2024-06-24
in_000000084647,1,79900,0,0,2024-06-21,2024-06-21
in_000000255071,1,9900,0,0,2024-06-17,2024-06-17
in_000000084391,1,79900,0,0,2024-06-10,2024-06-10
in_000000050057,1,79900,0,0,2024-06-18,2024-06-18
in_000000255362,1,9900,0,0,2024-06-05,2024-06-05
in_000000182461,1,9900,0,0,2024-06-21,2024-06-21
in_000000256538,1,9900,0,0,2024-06-19,2024-06-19
in_000000050692,1,9900,0,0,2024-06-10,2024-06-10
in_000000150011,1,29900,0,0,2024-06-16,2024-06-16
in_000000065642,1,9900,0,0,2024-06-15,2024-06-15
in_000000177312,1,29900,0,0,2024-06-13,2024-06-13
in_000000257410,1,9900,0,0,2024-06-13,2024-06-13
in_000000223738,1,9900,0,0,2024-06-12,2024-06-12
in_000000004223,1,9900,0,0,2024-06-20,2024-06-20
in_000000306899,1,29900,0,0,2024-06-20,2024-06-20
in_000000235749,1,29900,0,0,2024-06-24,2024-06-24
in_000000197822,1,9900,0,0,2024-06-13,2024-06-13
in_000000104217,1,79900,0,0,2024-06-09,2024-06-09
in_000000095264,1,199900,0,0,2024-06-20,2024-06-20
in_000000066164,1,79900,0,0,2024-06-27,2024-06-27
in_000000016412,1,9900,0,0,2024-06-17,2024-06-17
in_000000289142,1,9900,0,0,2024-06-11,2024-06-11
in_000000058348,1,29900,0,0,2024-06-17,2024-06-17
in_000000220308,1,9900,0,0,2024-06-22,2024-06-22
in_000000100886,1,9900,0,0,2024-06-17,2024-06-17
in_000000165057,1,29900,0,0,2024-06-07,2024-06-07
in_000000147963,1,9900,0,0,2024-06-24,2024-06-24
in_000000282933,1,9900,0,0,2024-06-15,2024-06-15
in_000000252915,1,299000,0,0,2024-06-09,2024-06-09
in_000000252811,1,9900,0,0,2024-06-23,2024-06-23
in_000000310383,1,79900,0,0,2024-06-15,2024-06-15
in_000000257522,1,9900,0,0,2024-06-09,2024-06-09
in_000000004313,1,8900,1,0,2024-06-20,2024-06-22
in_000000255481,1,199900,0,0,2024-06-11,2024-06-11
in_000000210636,1,9900,0,0,2024-06-23,2024-06-23
in_000000027416,1,29900,0,0,2024-06-09,2024-06-09
in_000000154855,1,9900,0,0,2024-06-11,2024-06-11
in_000000019861,1,29900,0,0,2024-06-20,2024-06-20
in_000000316829,1,9900,0,0,2024-06-09,2024-06-09
in_000000016841,1,9900,0,0,2024-06-22,2024-06-22
in_000000272978,1,79900,0,0,2024-06-11,2024-06-11
in_000000060141,1,9900,0,0,2024-06-24,2024-06-24
in_000000223372,1,29900,0,0,2024-06-16,2024-06-16
in_000000316415,1,79900,0,0,2024-06-11,2024-06-11
in_000000271969,1,9900,0,0,2024-06-08,2024-06-08
in_000000156066,1,29900,0,0,2024-06-12,2024-06-12
in_000000000461,1,79900,0,0,2024-06-15,2024-06-15
in_000000319457,1,29900,0,0,2024-06-21,2024-06-21
in_000000020709,1,29900,0,0,2024-06-11,2024-06-11
in_000000285327,1,9900,0,0,2024-06-21,2024-06-21
in_000000265947,1,79900,0,0,2024-06-11,2024-06-11
in_000000154875,1,79900,0,0,2024-06-25,2024-06-25
in_000000283385,1,79900,0,0,2024-06-07,2024-06-07
in_000000154240,1,9900,0,0,2024-06-06,2024-06-06
in_000000155560,1,29900,0,0,2024-06-25,2024-06-25
in_000000264749,1,29900,0,0,2024-06-11,2024-06-11
in_000000266112,1,29900,0,0,2024-06-23,2024-06-23
in_000000091410,1,29900,0,0,2024-06-16,2024-06-16
in_000000091860,1,9900,0,0,2024-06-23,2024-06-23
in_000000104388,1,9900,0,0,2024-06-18,2024-06-18
in_000000014808,1,9900,0,0,2024-06-08,2024-06-08
in_000000291949,1,79900,0,0,2024-06-20,2024-06-20
in_000000166129,1,9900,0,0,2024-06-23,2024-06-23
in_000000064855,1,199900,0,0,2024-06-17,2024-06-17
in_000000218278,1,29900,0,0,2024-06-24,2024-06-24
in_000000022833,1,9900,0,0,2024-06-18,2024-06-18
in_000000118249,1,29900,0,0,2024-06-11,2024-06-11
in_000000067850,1,29900,0,0,2024-06-13,2024-06-13
in_000000014931,1,9900,0,0,2024-06-06,2024-06-06
in_000000265693,1,199900,0,0,2024-06-23,2024-06-23
in_000000168186,1,199900,0,0,2024-06-19,2024-06-19
in_000000266710,1,9900,0,0,2024-06-11,2024-06-11
in_000000166345,1,29900,0,0,2024-06-03,2024-06-03
in_000000011805,1,29900,0,0,2024-06-11,2024-06-11
in_000000191292,1,29900,0,0,2024-06-20,2024-06-20
in_000000175805,1,79900,0,0,2024-06-19,2024-06-19
in_000000006118,1,9900,0,0,2024-06-07,2024-06-07
in_000000135387,1,199900,0,0,2024-06-07,2024-06-07
in_000000045009,1,9900,0,0,2024-06-15,2024-06-15
in_000000189376,1,9900,0,0,2024-06-15,2024-06-15
in_000000293634,1,9900,0,0,2024-06-11,2024-06-11
in_000000106370,1,9900,0,0,2024-06-06,2024-06-06
in_000000245225,1,99000,0,0,2024-06-23,2024-06-23
in_000000174439,1,9900,0,0,2024-06-24,2024-06-24
in_000000143280,1,29900,0,0,2024-06-08,2024-06-08
in_000000038938,1,9900,0,0,2024-06-23,2024-06-23
in_000000039056,1,9900,0,0,2024-06-08,2024-06-08
in_000000237306,1,29900,0,0,2024-07-05,2024-07-05
in_000000239513,1,79900,0,0,2024-06-22,2024-06-22
in_000000038496,1,29900,0,0,2024-06-06,2024-06-06
in_000000253118,1,29900,0,0,2024-06-11,2024-06-11
in_000000308065,1,9900,0,0,2024-06-18,2024-06-18
in_000000293792,1,9900,0,0,2024-06-04,2024-06-04
in_000000074889,1,9900,0,0,2024-06-07,2024-06-07
in_000000182699,1,99000,0,0,2024-06-25,2024-06-25
in_000000251354,1,9900,0,0,2024-06-19,2024-06-19
in_000000036751,1,9900,0,0,2024-06-26,2024-06-26
in_000000310727,1,29900,0,0,2024-06-09,2024-06-09
in_000000011513,1,799000,0,0,2024-06-17,2024-06-17
in_000000005636,1,199900,0,0,2024-06-22,2024-06-22
in_000000309986,1,29900,0,0,2024-06-21,2024-06-21
in_000000255828,1,9900,0,0,2024-06-12,2024-06-12
in_000000288184,1,29900,0,0,2024-06-15,2024-06-15
in_000000211014,1,29900,0,0,2024-06-16,2024-06-16
in_000000119531,1,9900,0,0,2024-06-13,2024-06-13
in_000000027600,1,9900,0,0,2024-06-24,2024-06-24
in_000000271477,1,9900,0,0,2024-06-18,2024-06-18
in_000000118969,1,299000,0,0,2024-06-21,2024-06-21
in_000000255383,1,9900,0,0,2024-06-27,2024-06-27
in_000000215931,1,99000,0,0,2024-06-23,2024-06-23
in_000000279024,1,9900,0,0,2024-06-11,2024-06-11
in_000000176767,1,9900,0,0,2024-06-18,2024-06-18
in_000000130558,1,9900,0,0,2024-06-23,2024-06-23
in_000000010029,1,29900,0,0,2024-06-04,2024-06-04
in_000000299932,1,79900,0,0,2024-06-19,2024-06-19
in_000000257302,1,9900,0,0,2024-06-24,2024-06-24
in_000000017610,1,9900,0,0,2024-06-11,2024-06-11
in_000000252646,1,29900,0,0,2024-06-16,2024-06-16
in_000000124672,1,29900,0,0,2024-06-14,2024-06-14
in_000000104143,1,9900,0,0,2024-06-14,2024-06-14
in_000000272490,1,199900,0,0,2024-06-08,2024-06-08
in_000000093895,1,29900,0,0,2024-06-15,2024-06-15
in_000000217067,1,29900,0,0,2024-06-07,2024-06-07
in_000000320448,1,9900,0,0,2024-06-26,2024-06-26
in_000000152865,1,79900,0,0,2024-06-12,2024-06-12
in_000000152947,1,29900,0,0,2024-06-08,2024-06-08
in_000000217417,1,9900,0,0,2024-06-13,2024-06-13
in_000000099771,1,9900,0,0,2024-06-20,2024-06-20
in_000000277936,1,9900,0,0,2024-06-13,2024-06-13
in_000000218166,1,79900,0,0,2024-06-11,2024-06-11
in_000000022754,1,9900,0,0,2024-06-09,2024-06-09
in_000000000486,1,79900,0,0,2024-06-19,2024-06-19
in_000000278278,1,79900,0,0,2024-06-17,2024-06-17
in_000000097760,1,9900,0,0,2024-06-24,2024-06-24
in_000000089975,1,99000,0,0,2024-06-12,2024-06-12
in_000000266164,1,29900,0,0,2024-06-15,2024-06-15
in_000000168644,1,9900,0,0,2024-06-06,2024-06-06
in_000000315414,1,799000,0,0,2024-06-14,2024-06-14
in_000000145526,1,9900,0,0,2024-06-25,2024-06-25
in_000000204030,1,9900,0,0,2024-06-10,2024-06-10
in_000000166204,1,29900,0,0,2024-06-14,2024-06-14
in_000000056657,1,9900,0,0,2024-06-21,2024-06-21
in_000000320436,1,79900,0,0,2024-06-23,2024-06-23
in_000000028613,1,29900,0,0,2024-06-17,2024-06-17
in_000000264253,1,29900,0,0,2024-06-09,2024-06-09
in_000000035470,1,799000,0,0,2024-06-19,2024-06-19
in_000000199880,1,9900,0,0,2024-06-12,2024-06-12
in_000000112418,1,29900,0,0,2024-06-12,2024-06-12
in_000000242827,1,9900,0,0,2024-06-18,2024-06-18
in_000000138778,1,29900,0,0,2024-06-15,2024-06-15
in_000000232681,1,199900,0,0,2024-06-19,2024-06-19
in_000000053501,1,9900,0,0,2024-06-08,2024-06-08
in_000000199661,1,29900,0,0,2024-06-15,2024-06-15
in_000000304736,1,29900,0,0,2024-06-04,2024-06-04
in_000000126814,1,9900,0,0,2024-06-20,2024-06-20
in_000000070057,1,9900,0,0,2024-06-21,2024-06-21
in_000000261689,1,99000,0,0,2024-06-14,2024-06-14
in_000000309308,1,9900,0,0,2024-06-15,2024-06-15
in_000000250088,1,9900,0,0,2024-06-15,2024-06-15
in_000000195528,1,29900,0,0,2024-06-17,2024-06-17
in_000000140788,1,29900,0,0,2024-06-19,2024-06-19
in_000000247078,1,79900,0,0,2024-06-11,2024-06-11
in_000000235171,1,29900,0,0,2024-06-24,2024-06-24
in_000000149922,1,29900,0,0,2024-06-20,2024-06-20
in_000000150399,1,29900,0,0,2024-06-20,2024-06-20
in_000000272064,1,79900,0,0,2024-06-23,2024-06-23
in_000000121599,1,299000,0,0,2024-06-20,2024-06-20
in_000000214820,1,9900,0,0,2024-06-22,2024-06-22
in_000000277565,1,79900,0,0,2024-06-11,2024-06-11
in_000000104496,1,29900,0,0,2024-06-21,2024-06-21
in_000000001067,1,29900,0,0,2024-06-17,2024-06-17
in_000000165632,1,79900,0,0,2024-06-24,2024-06-24
in_000000023510,1,29900,0,0,2024-06-14,2024-06-14
in_000000116821,1,79900,0,0,2024-06-26,2024-06-26
in_000000032507,1,9900,0,0,2024-06-19,2024-06-19
in_000000295481,1,29900,0,0,2024-06-25,2024-06-25
in_000000142595,1,29900,0,0,2024-06-18,2024-06-18
in_000000252175,1,29900,0,0,2024-06-18,2024-06-18
in_000000181018,1,9900,0,0,2024-06-22,2024-06-22
in_000000184743,1,9900,0,0,2024-06-13,2024-06-13
in_000000036715,1,9900,0,0,2024-06-05,2024-06-05
in_000000046379,1,9900,0,0,2024-06-03,2024-06-03
in_000000235487,1,9900,0,0,2024-06-08,2024-06-08
in_000000140343,1,29900,0,0,2024-06-10,2024-06-10
in_000000123541,1,29900,0,0,2024-06-14,2024-06-14
in_000000149529,1,79900,0,0,2024-06-11,2024-06-11
in_000000278412,1,9900,0,0,2024-06-14,2024-06-14
in_000000169718,1,29900,0,0,2024-06-23,2024-06-23
in_000000035240,1,9900,0,0,2024-06-18,2024-06-18
in_000000237367,1,79900,0,0,2024-06-17,2024-06-17
in_000000007891,1,29900,0,0,2024-06-19,2024-06-19
in_000000306343,1,29900,0,0,2024-06-18,2024-06-18
in_000000036246,1,29900,0,0,2024-06-13,2024-06-13
in_000000192520,1,9900,0,0,2024-06-08,2024-06-08
in_000000273948,1,29900,0,0,2024-06-06,2024-06-06
in_000000124450,1,9900,0,0,2024-06-20,2024-06-20
in_000000122707,1,29900,0,0,2024-06-24,2024-06-24
in_000000015386,1,9900,0,0,2024-06-17,2024-06-17
in_000000054644,1,79900,0,0,2024-06-26,2024-06-26
in_000000169362,1,9900,0,0,2024-06-22,2024-06-22
in_000000203359,1,9900,0,0,2024-06-06,2024-06-06
in_000000079022,1,9900,0,0,2024-06-13,2024-06-13
in_000000087056,1,9900,0,0,2024-06-25,2024-06-25
in_000000113141,1,199900,0,0,2024-06-18,2024-06-18
in_000000172993,1,99000,0,0,2024-06-20,2024-06-20
in_000000273894,1,9900,0,0,2024-06-23,2024-06-23
