INVOICE_ID,PROCESSOR_BALANCE_AMOUNT_CENTS,PROCESSOR_CAPTURED_CHARGE_COUNT,PROCESSOR_UNCAPTURED_CHARGE_COUNT,PROCESSOR_FAILED_CHARGE_COUNT,HAS_REFUND_ACTIVITY,HAS_DISPUTE_ACTIVITY,HAS_DISPUTE_RAISED,HAS_DISPUTE_REVERSAL,HAS_CHARGE_WITHOUT_BALANCE,HAS_BALANCE_WITHOUT_CHARGE,FIRST_CHARGE_AVAILABLE_DATE,LAST_CHARGE_AVAILABLE_DATE
in_000000087194,199900,1,0,1,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000232138,9900,1,0,1,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000164140,9900,1,0,1,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000069931,29900,1,0,1,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000115039,29900,1,0,1,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000034028,29900,1,0,2,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000245129,9900,1,0,1,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000127327,29900,1,0,1,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000315451,9900,1,0,1,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000245110,29900,1,0,1,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000016550,79900,1,0,1,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000064734,9900,1,0,1,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000320007,9900,1,0,1,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000092842,29900,1,0,1,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000097239,9900,1,0,1,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000128587,9900,1,0,1,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000044110,75905,1,0,2,1,0,0,0,0,0,2024-06-06,2024-06-06
in_000000137085,29900,1,0,1,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000045522,199900,1,0,1,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000116530,29900,1,0,1,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000293649,199900,1,0,1,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000096611,99000,1,0,1,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000182937,79900,1,0,1,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000066164,79900,1,0,1,0,0,0,0,0,0,2024-06-27,2024-06-27
in_000000312625,9900,1,0,1,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000212931,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000294321,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000168517,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000050057,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000232322,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000171919,99000,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000094414,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000188966,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000069566,199900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000070270,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000075371,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000228158,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000269752,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000047349,299000,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000259971,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000026632,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000319771,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000270697,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000099698,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000175021,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000160001,199900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000237276,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000319199,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000051884,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000319786,99000,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000254163,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000320060,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000315143,29900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000179247,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000193396,299000,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000306906,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000220234,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000029341,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000045726,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000180470,79900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000018573,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000041824,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000228201,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000074055,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000054070,199900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000114514,199900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000181413,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000086422,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000104942,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000230951,799000,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000236413,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000145299,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000169456,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000248011,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000183103,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000044026,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000231597,79900,1,0,0,0,0,0,0,0,0,2024-06-03,2024-06-03
in_000000116889,199900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000101841,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000042674,9900,1,0,0,0,0,0,0,0,0,2024-06-26,2024-06-26
in_000000159450,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000127261,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000034656,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000015005,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000147466,79900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000267977,199900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000254210,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000246228,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000189463,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000117350,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000299667,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000255903,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000028809,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000265284,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000186264,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000014240,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000218494,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000192916,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000210985,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000295745,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000119769,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000214978,99000,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000307317,199900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000293039,79900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000144412,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000104169,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000253874,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000116031,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000036469,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000003381,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000020677,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000126835,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000221612,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000174114,79900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000015221,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000210771,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000023304,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000301722,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000161543,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000130600,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000217656,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000300247,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000051253,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000117178,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000317773,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000138612,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000284883,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000059629,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000302015,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000157977,79900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000218052,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000048946,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000020157,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000038956,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000093471,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000124962,79900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000277818,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000000069,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000222177,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000090122,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000068600,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000114609,79900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000070796,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000089521,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000011023,99000,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000258050,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000288962,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000044905,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000029562,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000184411,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000179966,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000290242,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000301178,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000017141,199900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000032948,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000000707,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000097080,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000258420,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000125472,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000123637,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000228869,29900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000030125,79900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000263461,199900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000076840,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000037515,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000002907,99000,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000081853,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000095504,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000097317,79900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000161964,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000084540,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000252142,199900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000006955,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000180398,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000315933,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000140343,29900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000235197,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000001759,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000225853,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000285694,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000005929,199900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000237266,29900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000030300,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000059437,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000192630,9900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000234933,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000296747,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000192732,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000282733,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000079670,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000094131,79900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000248678,29900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000263368,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000059872,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000041218,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000258437,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000146755,29900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000270122,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000317617,9900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000159205,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000095455,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000139933,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000194944,29900,1,0,0,0,0,0,0,0,0,2024-06-12,2024-06-12
in_000000232722,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000100346,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000131550,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000150733,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000172419,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000320237,299000,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000180122,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000268427,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000173553,99000,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000152479,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000317230,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000261699,99000,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000172302,199900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000250417,29900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000016046,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000060834,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000203179,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000254449,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000244447,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000050660,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000027716,9900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000126814,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000148345,199900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000121437,799000,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000202047,79900,1,0,0,0,0,0,0,0,0,2024-06-25,2024-06-25
in_000000041069,199900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000193026,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000305544,199900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000123979,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000299800,29900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000125281,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000234499,199900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000091389,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000166153,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000044473,9900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000025747,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000187967,199900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000262128,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000082895,9900,1,0,0,0,0,0,0,0,0,2024-06-16,2024-06-16
in_000000199671,99000,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000058959,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000314316,99000,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000052282,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000133438,299000,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000093650,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000165927,199900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000084284,29900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000074146,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000174744,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000285648,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000019434,9900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000251784,9900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000020541,199900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000083383,29900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000291084,9900,1,0,0,0,0,0,0,0,0,2024-06-07,2024-06-07
in_000000310241,199900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000200999,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000115257,199900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000255948,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000161731,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000160761,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000106489,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000036295,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000187191,29900,1,0,0,0,0,0,0,0,0,2024-06-06,2024-06-06
in_000000012997,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000115238,9900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000189139,79900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000065801,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000224139,79900,1,0,0,0,0,0,0,0,0,2024-06-23,2024-06-23
in_000000239759,9900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000318437,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000213886,29900,1,0,0,0,0,0,0,0,0,2024-06-19,2024-06-19
in_000000291549,79900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000222094,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000051956,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000225403,9900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000224616,9900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000297131,99000,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000077401,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000218908,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000218343,9900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000074274,79900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000010158,799000,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000006813,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000010265,79900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000210360,29900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000072759,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000153821,29900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000250768,9900,1,0,0,0,0,0,0,0,0,2024-06-11,2024-06-11
in_000000298387,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000291285,199900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000125181,79900,1,0,0,0,0,0,0,0,0,2024-06-04,2024-06-04
in_000000017284,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000296532,199900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000109826,9900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000208853,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000030535,29900,1,0,0,0,0,0,0,0,0,2024-06-15,2024-06-15
in_000000150022,79900,1,0,0,0,0,0,0,0,0,2024-06-13,2024-06-13
in_000000254595,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000234325,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000104749,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000216597,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000293281,9900,1,0,0,0,0,0,0,0,0,2024-06-09,2024-06-09
in_000000205759,29900,1,0,0,0,0,0,0,0,0,2024-06-08,2024-06-08
in_000000018468,79900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000068407,9900,1,0,0,0,0,0,0,0,0,2024-06-24,2024-06-24
in_000000029596,29900,1,0,0,0,0,0,0,0,0,2024-06-14,2024-06-14
in_000000292908,9900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000231569,9900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000127607,29900,1,0,0,0,0,0,0,0,0,2024-06-17,2024-06-17
in_000000060214,79900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
in_000000225772,9900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000165192,79900,1,0,0,0,0,0,0,0,0,2024-06-21,2024-06-21
in_000000281316,79900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000232451,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000122952,9900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000151800,29900,1,0,0,0,0,0,0,0,0,2024-06-18,2024-06-18
in_000000066261,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000094612,799000,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000008157,29900,1,0,0,0,0,0,0,0,0,2024-06-22,2024-06-22
in_000000143258,29900,1,0,0,0,0,0,0,0,0,2024-06-05,2024-06-05
in_000000149468,9900,1,0,0,0,0,0,0,0,0,2024-06-10,2024-06-10
in_000000243692,29900,1,0,0,0,0,0,0,0,0,2024-06-20,2024-06-20
