INVOICE_ID,CUSTOMER_ID,INVOICE_AMOUNT_PAID_CENTS
in_000000174873,cus_000000013970,1999000
in_000000157461,cus_000000012573,9900
in_000000157524,cus_000000012581,9900
in_000000157566,cus_000000012584,29900
in_000000157580,cus_000000012586,9900
in_000000157615,cus_000000012587,9900
in_000000157825,cus_000000012604,9900
in_000000158231,cus_000000012646,79900
in_000000175426,cus_000000014011,29900
in_000000175797,cus_000000014037,9900
in_000000158942,cus_000000012693,9900
in_000000159061,cus_000000012701,9900
in_000000159369,cus_000000012733,29900
in_000000159432,cus_000000012744,9900
in_000000176280,cus_000000014077,29900
in_000000158525,cus_000000012669,79900
in_000000158826,cus_000000012689,9900
in_000000159516,cus_000000012748,29900
in_000000159530,cus_000000012749,9900
in_000000159565,cus_000000012753,79900
in_000000159600,cus_000000012756,9900
in_000000159663,cus_000000012759,9900
in_000000159719,cus_000000012762,9900
in_000000159796,cus_000000012765,9900
in_000000176504,cus_000000014096,79900
in_000000176875,cus_000000014120,29900
in_000000176889,cus_000000014122,9900
in_000000176910,cus_000000014123,79900
in_000000159092,cus_000000012702,9900
in_000000159183,cus_000000012711,9900
in_000000160405,cus_000000012819,79900
in_000000160489,cus_000000012826,29900
in_000000160524,cus_000000012830,9900
in_000000160566,cus_000000012833,29900
in_000000177225,cus_000000014151,9900
in_000000159687,cus_000000012761,29900
in_000000159855,cus_000000012770,9900
in_000000159862,cus_000000012771,299000
in_000000159904,cus_000000012773,199900
in_000000160016,cus_000000012783,99000
in_000000160622,cus_000000012836,79900
in_000000160783,cus_000000012849,9900
in_000000160888,cus_000000012857,9900
in_000000161000,cus_000000012864,29900
in_000000177827,cus_000000014207,29900
in_000000178009,cus_000000014219,29900
in_000000160065,cus_000000012785,9900
in_000000160100,cus_000000012788,199900
in_000000160184,cus_000000012796,99000
in_000000160226,cus_000000012800,29900
in_000000160366,cus_000000012817,79900
in_000000160499,cus_000000012828,9900
in_000000161203,cus_000000012883,79900
in_000000161644,cus_000000012914,9900
in_000000178268,cus_000000014237,9900
in_000000178436,cus_000000014258,9900
in_000000178485,cus_000000014265,9900
in_000000178562,cus_000000014271,9900
in_000000178597,cus_000000014272,199900
in_000000178625,cus_000000014274,9900
in_000000160660,cus_000000012840,9900
in_000000160856,cus_000000012854,9900
in_000000160912,cus_000000012858,29900
in_000000161122,cus_000000012875,29900
in_000000161896,cus_000000012934,9900
in_000000161917,cus_000000012937,9900
in_000000161987,cus_000000012944,9900
in_000000162022,cus_000000012945,9900
in_000000162092,cus_000000012952,9900
in_000000162148,cus_000000012957,9900
in_000000178828,cus_000000014287,9900
in_000000179010,cus_000000014298,9900
in_000000161178,cus_000000012881,9900
in_000000161318,cus_000000012893,29900
in_000000161479,cus_000000012903,29900
in_000000179437,cus_000000014332,9900
in_000000179458,cus_000000014333,79900
in_000000179528,cus_000000014340,9900
in_000000179696,cus_000000014354,99000
in_000000162295,cus_000000012969,9900
in_000000162428,cus_000000012980,9900
in_000000162582,cus_000000013000,9900
in_000000162659,cus_000000013004,29900
in_000000161731,cus_000000012921,9900
in_000000161808,cus_000000012927,1999000
in_000000162911,cus_000000013024,9900
in_000000163016,cus_000000013033,199900
in_000000163037,cus_000000013035,199900
in_000000163065,cus_000000013036,29900
in_000000163163,cus_000000013043,9900
in_000000163184,cus_000000013044,79900
in_000000162382,cus_000000012976,199900
in_000000162410,cus_000000012978,29900
in_000000162424,cus_000000012979,29900
in_000000162627,cus_000000013003,9900
in_000000163597,cus_000000013073,29900
in_000000163758,cus_000000013083,9900
in_000000163835,cus_000000013086,9900
in_000000163870,cus_000000013087,29900
in_000000163940,cus_000000013092,29900
in_000000162858,cus_000000013020,9900
in_000000162949,cus_000000013026,29900
in_000000162977,cus_000000013027,29900
in_000000163782,cus_000000013084,9900
in_000000164216,cus_000000013108,9900
in_000000164377,cus_000000013117,9900
in_000000164440,cus_000000013120,29900
in_000000164822,cus_000000013151,79900
in_000000164836,cus_000000013153,9900
in_000000164843,cus_000000013154,799000
in_000000164878,cus_000000013157,29900
in_000000164892,cus_000000013160,9900
in_000000164927,cus_000000013162,9900
in_000000164566,cus_000000013132,29900
in_000000165105,cus_000000013181,9900
in_000000165487,cus_000000013210,9900
in_000000165287,cus_000000013191,29900
in_000000165322,cus_000000013193,9900
in_000000165385,cus_000000013201,9900
in_000000165546,cus_000000013212,199900
in_000000165998,cus_000000013247,199900
in_000000166054,cus_000000013251,9900
in_000000166082,cus_000000013254,9900
in_000000165833,cus_000000013236,9900
in_000000165861,cus_000000013238,79900
in_000000165910,cus_000000013240,29900
in_000000166204,cus_000000013266,29900
in_000000166572,cus_000000013288,9900
in_000000166316,cus_000000013272,9900
in_000000166484,cus_000000013283,299000
in_000000166824,cus_000000013306,199900
in_000000167139,cus_000000013327,9900
in_000000167293,cus_000000013342,79900
in_000000167314,cus_000000013343,29900
in_000000166988,cus_000000013316,29900
in_000000167177,cus_000000013331,9900
in_000000167517,cus_000000013356,29900
in_000000167671,cus_000000013365,9900
in_000000167741,cus_000000013369,29900
in_000000167944,cus_000000013394,9900
in_000000168357,cus_000000013433,9900
in_000000168476,cus_000000013443,29900
in_000000168031,cus_000000013401,79900
in_000000168644,cus_000000013459,9900
in_000000168840,cus_000000013475,9900
in_000000168994,cus_000000013489,79900
in_000000165009,cus_000000013174,79900
in_000000165037,cus_000000013175,79900
in_000000165044,cus_000000013176,99000
in_000000165632,cus_000000013218,79900
in_000000165723,cus_000000013229,79900
in_000000165954,cus_000000013244,9900
in_000000166129,cus_000000013259,9900
in_000000166416,cus_000000013276,9900
in_000000167424,cus_000000013349,29900
in_000000167550,cus_000000013357,9900
in_000000168124,cus_000000013409,29900
in_000000168138,cus_000000013410,9900
in_000000168236,cus_000000013423,9900
in_000000168285,cus_000000013430,9900
in_000000168383,cus_000000013434,9900
in_000000169288,cus_000000013515,79900
in_000000169456,cus_000000013523,29900
in_000000168607,cus_000000013457,9900
in_000000168712,cus_000000013467,79900
in_000000168747,cus_000000013468,9900
in_000000168782,cus_000000013471,9900
in_000000168810,cus_000000013473,29900
in_000000168866,cus_000000013476,29900
in_000000168901,cus_000000013479,29900
in_000000168929,cus_000000013481,79900
in_000000169890,cus_000000013564,9900
in_000000169967,cus_000000013572,79900
in_000000170072,cus_000000013579,79900
in_000000169545,cus_000000013534,29900
in_000000170464,cus_000000013608,79900
in_000000170597,cus_000000013619,79900
in_000000170604,cus_000000013620,9900
in_000000169685,cus_000000013546,29900
in_000000170014,cus_000000013576,9900
in_000000170161,cus_000000013585,9900
in_000000170912,cus_000000013646,29900
in_000000170490,cus_000000013610,199900
in_000000170525,cus_000000013612,29900
in_000000170728,cus_000000013631,29900
in_000000171339,cus_000000013683,29900
in_000000170791,cus_000000013635,9900
in_000000170812,cus_000000013636,29900
in_000000170819,cus_000000013637,9900
in_000000171575,cus_000000013700,29900
in_000000171687,cus_000000013712,29900
in_000000171834,cus_000000013721,29900
in_000000171892,cus_000000013725,9900
in_000000172137,cus_000000013746,79900
in_000000171939,cus_000000013732,9900
in_000000171995,cus_000000013736,29900
in_000000172051,cus_000000013740,9900
in_000000172275,cus_000000013754,29900
in_000000172415,cus_000000013762,299000
in_000000172464,cus_000000013768,29900
in_000000172506,cus_000000013771,9900
in_000000172660,cus_000000013784,99000
in_000000172891,cus_000000013799,9900
in_000000173010,cus_000000013809,9900
in_000000172606,cus_000000013780,9900
in_000000172858,cus_000000013795,9900
in_000000173444,cus_000000013847,199900
in_000000173934,cus_000000013897,9900
in_000000174235,cus_000000013918,29900
in_000000174354,cus_000000013925,9900
in_000000173068,cus_000000013815,79900
in_000000173117,cus_000000013819,9900
in_000000173306,cus_000000013834,199900
in_000000173544,cus_000000013862,9900
in_000000174928,cus_000000013975,29900
in_000000173649,cus_000000013875,29900
in_000000173677,cus_000000013876,199900
in_000000175761,cus_000000014035,199900
in_000000174468,cus_000000013933,9900
in_000000174615,cus_000000013948,79900
in_000000174629,cus_000000013950,9900
in_000000174671,cus_000000013955,9900
in_000000174692,cus_000000013956,9900
in_000000175908,cus_000000014050,9900
in_000000176181,cus_000000014070,199900
in_000000176314,cus_000000014079,9900
in_000000176349,cus_000000014082,199900
in_000000176461,cus_000000014092,199900
in_000000176839,cus_000000014119,9900
in_000000177266,cus_000000014160,9900
in_000000177364,cus_000000014166,29900
in_000000174951,cus_000000013976,29900
in_000000174979,cus_000000013977,9900
in_000000175021,cus_000000013982,9900
in_000000177665,cus_000000014195,9900
in_000000178043,cus_000000014221,29900
in_000000175364,cus_000000014007,9900
in_000000175686,cus_000000014030,79900
in_000000175805,cus_000000014038,79900
in_000000175819,cus_000000014043,99000
in_000000178106,cus_000000014225,29900
in_000000178141,cus_000000014229,199900
in_000000178232,cus_000000014232,29900
in_000000178316,cus_000000014244,9900
in_000000176050,cus_000000014062,29900
in_000000176134,cus_000000014066,9900
in_000000176211,cus_000000014072,29900
in_000000176379,cus_000000014085,29900
in_000000176407,cus_000000014086,9900
in_000000178694,cus_000000014278,9900
in_000000178904,cus_000000014291,199900
in_000000179086,cus_000000014307,9900
in_000000179107,cus_000000014308,29900
in_000000176477,cus_000000014094,9900
in_000000176792,cus_000000014117,79900
in_000000176820,cus_000000014118,29900
in_000000179247,cus_000000014320,79900
in_000000179751,cus_000000014358,9900
in_000000176981,cus_000000014128,29900
in_000000177023,cus_000000014131,9900
in_000000177205,cus_000000014150,79900
in_000000177422,cus_000000014173,9900
in_000000177436,cus_000000014175,29900
in_000000177534,cus_000000014184,29900
in_000000177702,cus_000000014197,29900
in_000000178682,cus_000000014276,79900
in_000000178752,cus_000000014281,29900
in_000000178955,cus_000000014294,29900
in_000000179067,cus_000000014306,79900
in_000000179242,cus_000000014319,199900
in_000000179410,cus_000000014331,199900
in_000000179683,cus_000000014350,9900
in_000000180366,cus_000000014406,79900
in_000000180513,cus_000000014421,9900
in_000000180569,cus_000000014424,9900
in_000000181052,cus_000000014475,9900
in_000000181101,cus_000000014478,9900
in_000000181311,cus_000000014503,9900
in_000000181458,cus_000000014515,9900
in_000000181570,cus_000000014526,199900
in_000000181920,cus_000000014548,29900
in_000000182200,cus_000000014568,29900
in_000000182242,cus_000000014570,29900
in_000000182585,cus_000000014593,79900
in_000000182879,cus_000000014611,29900
in_000000183103,cus_000000014625,9900
in_000000183131,cus_000000014629,9900
in_000000183208,cus_000000014634,9900
in_000000183397,cus_000000014650,9900
in_000000183460,cus_000000014659,29900
in_000000184013,cus_000000014717,29900
in_000000184076,cus_000000014725,9900
in_000000184356,cus_000000014755,9900
in_000000184685,cus_000000014783,29900
in_000000184832,cus_000000014792,9900
in_000000185196,cus_000000014811,29900
in_000000185203,cus_000000014812,9900
in_000000185336,cus_000000014820,9900
in_000000185399,cus_000000014823,199900
in_000000185490,cus_000000014829,29900
in_000000185686,cus_000000014842,9900
in_000000185693,cus_000000014843,9900
in_000000185763,cus_000000014846,9900
in_000000185770,cus_000000014847,79900
in_000000185910,cus_000000014853,29900
in_000000186330,cus_000000014893,79900
in_000000186379,cus_000000014898,29900
in_000000186428,cus_000000014900,9900
in_000000186456,cus_000000014902,9900
in_000000186491,cus_000000014904,9900
in_000000186610,cus_000000014915,79900
in_000000186764,cus_000000014927,199900
in_000000186799,cus_000000014928,9900
in_000000187142,cus_000000014956,29900
in_000000187170,cus_000000014958,9900
in_000000187191,cus_000000014961,29900
in_000000187212,cus_000000014966,79900
in_000000187450,cus_000000014984,29900
in_000000187555,cus_000000014997,9900
in_000000187863,cus_000000015027,9900
in_000000187912,cus_000000015030,9900
in_000000188122,cus_000000015041,9900
in_000000188304,cus_000000015056,29900
in_000000188339,cus_000000015057,79900
in_000000188584,cus_000000015082,9900
in_000000188836,cus_000000015113,9900
in_000000189333,cus_000000015153,9900
in_000000189522,cus_000000015165,79900
in_000000189578,cus_000000015167,9900
in_000000189746,cus_000000015178,79900
in_000000189935,cus_000000015188,29900
in_000000189970,cus_000000015195,9900
in_000000190131,cus_000000015205,9900
in_000000190201,cus_000000015213,79900
in_000000190369,cus_000000015228,29900
in_000000190530,cus_000000015247,79900
in_000000190579,cus_000000015251,29900
in_000000190663,cus_000000015259,29900
in_000000190705,cus_000000015264,29900
in_000000190733,cus_000000015269,29900
in_000000190859,cus_000000015279,9900
in_000000190887,cus_000000015280,9900
in_000000190908,cus_000000015282,9900
in_000000190964,cus_000000015286,29900
in_000000191272,cus_000000015303,9900
in_000000191342,cus_000000015306,9900
in_000000191391,cus_000000015310,9900
in_000000191447,cus_000000015316,9900
in_000000191874,cus_000000015356,29900
in_000000191944,cus_000000015365,199900
in_000000192014,cus_000000015369,9900
in_000000192098,cus_000000015376,29900
in_000000192182,cus_000000015381,9900
in_000000192189,cus_000000015382,29900
in_000000192385,cus_000000015402,9900
in_000000192630,cus_000000015420,9900
in_000000192791,cus_000000015430,9900
in_000000192861,cus_000000015434,29900
in_000000193057,cus_000000015452,29900
in_000000193435,cus_000000015484,9900
in_000000193463,cus_000000015486,9900
in_000000194065,cus_000000015540,9900
in_000000194569,cus_000000015573,199900
in_000000194828,cus_000000015591,79900
in_000000194982,cus_000000015605,9900
in_000000195388,cus_000000015638,29900
in_000000195528,cus_000000015647,29900
in_000000195787,cus_000000015665,29900
in_000000195864,cus_000000015669,299000
in_000000196137,cus_000000015686,9900
in_000000196291,cus_000000015698,9900
in_000000196473,cus_000000015713,299000
in_000000196606,cus_000000015726,9900
in_000000196697,cus_000000015733,29900
in_000000196732,cus_000000015736,79900
in_000000196795,cus_000000015739,9900
in_000000197208,cus_000000015768,9900
in_000000197474,cus_000000015787,9900
in_000000197544,cus_000000015789,9900
in_000000197656,cus_000000015800,9900
in_000000197775,cus_000000015818,199900
in_000000197929,cus_000000015833,79900
in_000000198076,cus_000000015845,9900
in_000000198258,cus_000000015856,29900
in_000000198342,cus_000000015864,29900
in_000000198349,cus_000000015865,99000
in_000000198475,cus_000000015883,99000
in_000000198552,cus_000000015889,199900
in_000000198902,cus_000000015917,79900
in_000000199056,cus_000000015928,79900
