CUSTOMER_ID,FIRST_PAID_INVOICE_DATE,PAID_SIGNUP_COHORT_MONTH
cus_000000018834,2023-05-01,2023-05-01
cus_000000017490,2022-01-01,2022-01-01
cus_000000017725,2022-07-01,2022-07-01
cus_000000018059,2022-04-01,2022-04-01
cus_000000018082,2022-01-01,2022-01-01
cus_000000018384,2022-06-01,2022-06-01
cus_000000018454,2023-05-01,2023-05-01
cus_000000018524,2023-06-01,2023-06-01
cus_000000018561,2023-11-01,2023-11-01
cus_000000018596,2023-02-01,2023-02-01
cus_000000018613,2023-03-01,2023-03-01
cus_000000018641,2022-06-01,2022-06-01
cus_000000018653,2022-07-01,2022-07-01
cus_000000018830,2022-11-01,2022-11-01
cus_000000018926,2022-10-01,2022-10-01
cus_000000017059,2022-03-01,2022-03-01
cus_000000017846,2022-01-01,2022-01-01
cus_000000017855,2023-12-01,2023-12-01
cus_000000018024,2023-03-01,2023-03-01
cus_000000018031,2023-12-01,2023-12-01
cus_000000018974,2022-10-01,2022-10-01
cus_000000018992,2022-04-01,2022-04-01
cus_000000019037,2022-10-01,2022-10-01
cus_000000019123,2023-04-01,2023-04-01
cus_000000019142,2023-10-01,2023-10-01
cus_000000019143,2022-01-01,2022-01-01
cus_000000019191,2022-06-01,2022-06-01
cus_000000019209,2022-08-01,2022-08-01
cus_000000019229,2022-01-01,2022-01-01
cus_000000019314,2022-10-01,2022-10-01
cus_000000019319,2023-01-01,2023-01-01
cus_000000019324,2022-08-01,2022-08-01
cus_000000019331,2023-07-01,2023-07-01
cus_000000019342,2022-10-01,2022-10-01
cus_000000019359,2022-12-01,2022-12-01
cus_000000019376,2023-05-01,2023-05-01
cus_000000019388,2023-04-01,2023-04-01
cus_000000019389,2023-04-01,2023-04-01
cus_000000019410,2022-03-01,2022-03-01
cus_000000019429,2023-06-01,2023-06-01
cus_000000019443,2023-02-01,2023-02-01
cus_000000019461,2022-02-01,2022-02-01
cus_000000019466,2022-03-01,2022-03-01
cus_000000019478,2023-01-01,2023-01-01
cus_000000019485,2023-07-01,2023-07-01
cus_000000019495,2022-12-01,2022-12-01
cus_000000019502,2023-03-01,2023-03-01
cus_000000019521,2022-03-01,2022-03-01
cus_000000019533,2022-03-01,2022-03-01
cus_000000019534,2023-05-01,2023-05-01
cus_000000019549,2023-11-01,2023-11-01
cus_000000019560,2022-12-01,2022-12-01
cus_000000019624,2023-04-01,2023-04-01
cus_000000019633,2023-02-01,2023-02-01
cus_000000019646,2023-04-01,2023-04-01
cus_000000019688,2023-03-01,2023-03-01
cus_000000019709,2022-03-01,2022-03-01
cus_000000019716,2023-05-01,2023-05-01
cus_000000019717,2023-02-01,2023-02-01
cus_000000019732,2022-07-01,2022-07-01
cus_000000019734,2022-10-01,2022-10-01
cus_000000019735,2022-02-01,2022-02-01
cus_000000019736,2023-06-01,2023-06-01
cus_000000019740,2023-12-01,2023-12-01
cus_000000019741,2022-08-01,2022-08-01
cus_000000019749,2023-02-01,2023-02-01
cus_000000019751,2023-05-01,2023-05-01
cus_000000019754,2022-06-01,2022-06-01
cus_000000019765,2023-08-01,2023-08-01
cus_000000019802,2022-06-01,2022-06-01
cus_000000019806,2023-01-01,2023-01-01
cus_000000019818,2023-12-01,2023-12-01
cus_000000019836,2023-02-01,2023-02-01
cus_000000019839,2022-02-01,2022-02-01
cus_000000019849,2023-07-01,2023-07-01
cus_000000019855,2023-02-01,2023-02-01
cus_000000019861,2023-08-01,2023-08-01
cus_000000019867,2023-07-01,2023-07-01
cus_000000019910,2023-12-01,2023-12-01
cus_000000019915,2023-04-01,2023-04-01
cus_000000019927,2023-09-01,2023-09-01
cus_000000019943,2022-02-01,2022-02-01
cus_000000019956,2023-03-01,2023-03-01
cus_000000019968,2022-12-01,2022-12-01
cus_000000019982,2023-06-01,2023-06-01
cus_000000019987,2023-10-01,2023-10-01
cus_000000019996,2023-06-01,2023-06-01
cus_000000020007,2023-05-01,2023-05-01
cus_000000020014,2023-06-01,2023-06-01
cus_000000020071,2022-01-01,2022-01-01
cus_000000020074,2022-10-01,2022-10-01
cus_000000020086,2022-04-01,2022-04-01
cus_000000020100,2022-03-01,2022-03-01
cus_000000020113,2022-02-01,2022-02-01
cus_000000020124,2022-10-01,2022-10-01
cus_000000020131,2023-12-01,2023-12-01
cus_000000020137,2023-12-01,2023-12-01
cus_000000020168,2022-06-01,2022-06-01
cus_000000020189,2023-04-01,2023-04-01
cus_000000020191,2022-04-01,2022-04-01
cus_000000020198,2022-03-01,2022-03-01
cus_000000020213,2022-05-01,2022-05-01
cus_000000020231,2023-12-01,2023-12-01
cus_000000020255,2022-03-01,2022-03-01
cus_000000020259,2023-05-01,2023-05-01
cus_000000020263,2022-02-01,2022-02-01
cus_000000020273,2023-04-01,2023-04-01
cus_000000020292,2022-10-01,2022-10-01
cus_000000020345,2022-12-01,2022-12-01
cus_000000020362,2022-10-01,2022-10-01
cus_000000020364,2023-06-01,2023-06-01
cus_000000020366,2022-02-01,2022-02-01
cus_000000020374,2023-03-01,2023-03-01
cus_000000020399,2022-02-01,2022-02-01
cus_000000020459,2022-10-01,2022-10-01
cus_000000020498,2023-08-01,2023-08-01
cus_000000020520,2022-05-01,2022-05-01
cus_000000020524,2023-05-01,2023-05-01
cus_000000020527,2023-07-01,2023-07-01
cus_000000020533,2023-11-01,2023-11-01
cus_000000020535,2023-04-01,2023-04-01
cus_000000020556,2022-11-01,2022-11-01
cus_000000020558,2023-06-01,2023-06-01
cus_000000020572,2023-05-01,2023-05-01
cus_000000020598,2023-05-01,2023-05-01
cus_000000020603,2022-11-01,2022-11-01
cus_000000020612,2022-04-01,2022-04-01
cus_000000020614,2023-05-01,2023-05-01
cus_000000020620,2023-12-01,2023-12-01
cus_000000020626,2022-09-01,2022-09-01
cus_000000020634,2023-08-01,2023-08-01
cus_000000020649,2022-04-01,2022-04-01
cus_000000020653,2022-05-01,2022-05-01
cus_000000020655,2022-09-01,2022-09-01
cus_000000020686,2023-10-01,2023-10-01
cus_000000020690,2023-05-01,2023-05-01
cus_000000020697,2022-01-01,2022-01-01
cus_000000020712,2023-06-01,2023-06-01
cus_000000020736,2022-06-01,2022-06-01
cus_000000020746,2023-04-01,2023-04-01
cus_000000020756,2023-03-01,2023-03-01
cus_000000020769,2023-07-01,2023-07-01
cus_000000020776,2023-01-01,2023-01-01
cus_000000020781,2023-10-01,2023-10-01
cus_000000020785,2022-03-01,2022-03-01
cus_000000020797,2022-03-01,2022-03-01
cus_000000020815,2023-11-01,2023-11-01
cus_000000020847,2023-02-01,2023-02-01
cus_000000020875,2022-07-01,2022-07-01
cus_000000020883,2022-02-01,2022-02-01
cus_000000020890,2022-09-01,2022-09-01
cus_000000020937,2023-02-01,2023-02-01
cus_000000020956,2023-02-01,2023-02-01
cus_000000020963,2023-11-01,2023-11-01
cus_000000020970,2023-12-01,2023-12-01
cus_000000020971,2023-09-01,2023-09-01
cus_000000020986,2023-06-01,2023-06-01
cus_000000020997,2022-10-01,2022-10-01
cus_000000021000,2022-06-01,2022-06-01
cus_000000021004,2022-09-01,2022-09-01
cus_000000021006,2023-05-01,2023-05-01
cus_000000021008,2022-08-01,2022-08-01
cus_000000021015,2022-03-01,2022-03-01
cus_000000021055,2022-07-01,2022-07-01
cus_000000021070,2023-08-01,2023-08-01
cus_000000021077,2023-06-01,2023-06-01
cus_000000021085,2023-02-01,2023-02-01
cus_000000021118,2023-05-01,2023-05-01
cus_000000021135,2022-08-01,2022-08-01
cus_000000021148,2022-02-01,2022-02-01
cus_000000021154,2023-10-01,2023-10-01
cus_000000021159,2022-07-01,2022-07-01
cus_000000021163,2022-05-01,2022-05-01
cus_000000019771,2022-08-01,2022-08-01
cus_000000019926,2022-06-01,2022-06-01
cus_000000020400,2022-04-01,2022-04-01
cus_000000020755,2023-06-01,2023-06-01
cus_000000020947,2022-02-01,2022-02-01
cus_000000020770,2023-04-01,2023-04-01
cus_000000021172,2022-06-01,2022-06-01
cus_000000021185,2023-02-01,2023-02-01
cus_000000021190,2023-06-01,2023-06-01
cus_000000019009,2022-01-01,2022-01-01
cus_000000019149,2023-08-01,2023-08-01
cus_000000019169,2023-06-01,2023-06-01
cus_000000019626,2022-03-01,2022-03-01
cus_000000019676,2022-04-01,2022-04-01
cus_000000018998,2023-03-01,2023-03-01
cus_000000019057,2023-12-01,2023-12-01
cus_000000021244,2023-05-01,2023-05-01
cus_000000021252,2022-04-01,2022-04-01
cus_000000019102,2022-01-01,2022-01-01
cus_000000019227,2023-05-01,2023-05-01
cus_000000019181,2022-11-01,2022-11-01
cus_000000019240,2022-01-01,2022-01-01
cus_000000019303,2023-11-01,2023-11-01
cus_000000019320,2023-10-01,2023-10-01
cus_000000019360,2023-01-01,2023-01-01
cus_000000019722,2022-10-01,2022-10-01
cus_000000019451,2022-06-01,2022-06-01
cus_000000019750,2022-02-01,2022-02-01
cus_000000019436,2023-07-01,2023-07-01
cus_000000019823,2023-01-01,2023-01-01
cus_000000019908,2023-06-01,2023-06-01
cus_000000021362,2022-07-01,2022-07-01
cus_000000021376,2023-02-01,2023-02-01
cus_000000021379,2022-11-01,2022-11-01
cus_000000020167,2022-09-01,2022-09-01
cus_000000021402,2023-11-01,2023-11-01
cus_000000021405,2022-10-01,2022-10-01
cus_000000021415,2023-08-01,2023-08-01
cus_000000021465,2022-01-01,2022-01-01
cus_000000021497,2022-11-01,2022-11-01
cus_000000021506,2022-04-01,2022-04-01
cus_000000021515,2022-10-01,2022-10-01
cus_000000020267,2022-09-01,2022-09-01
cus_000000021541,2023-12-01,2023-12-01
cus_000000021557,2022-11-01,2022-11-01
cus_000000021559,2022-09-01,2022-09-01
cus_000000021577,2023-09-01,2023-09-01
cus_000000021581,2022-06-01,2022-06-01
cus_000000021583,2022-11-01,2022-11-01
cus_000000020334,2023-12-01,2023-12-01
cus_000000019916,2022-07-01,2022-07-01
cus_000000021634,2022-02-01,2022-02-01
cus_000000021645,2022-08-01,2022-08-01
cus_000000021646,2023-12-01,2023-12-01
cus_000000021657,2023-05-01,2023-05-01
cus_000000020431,2022-09-01,2022-09-01
cus_000000020027,2022-03-01,2022-03-01
cus_000000020030,2023-06-01,2023-06-01
cus_000000020487,2023-06-01,2023-06-01
cus_000000020087,2022-01-01,2022-01-01
cus_000000020115,2023-03-01,2023-03-01
cus_000000020182,2022-03-01,2022-03-01
cus_000000020234,2022-11-01,2022-11-01
cus_000000020245,2022-06-01,2022-06-01
cus_000000020557,2022-03-01,2022-03-01
cus_000000020594,2022-03-01,2022-03-01
cus_000000020605,2023-04-01,2023-04-01
cus_000000021674,2023-10-01,2023-10-01
cus_000000021692,2023-12-01,2023-12-01
cus_000000021693,2023-07-01,2023-07-01
cus_000000021695,2023-12-01,2023-12-01
cus_000000021756,2022-10-01,2022-10-01
cus_000000021760,2023-02-01,2023-02-01
cus_000000021782,2022-06-01,2022-06-01
cus_000000021794,2022-01-01,2022-01-01
cus_000000021797,2022-03-01,2022-03-01
cus_000000021802,2023-11-01,2023-11-01
cus_000000021814,2022-12-01,2022-12-01
cus_000000021815,2022-05-01,2022-05-01
cus_000000021833,2022-05-01,2022-05-01
cus_000000021869,2022-09-01,2022-09-01
cus_000000021892,2023-01-01,2023-01-01
cus_000000021904,2022-06-01,2022-06-01
cus_000000021909,2023-10-01,2023-10-01
cus_000000021916,2023-08-01,2023-08-01
cus_000000021925,2022-12-01,2022-12-01
cus_000000021943,2022-06-01,2022-06-01
cus_000000021948,2022-09-01,2022-09-01
cus_000000021949,2023-08-01,2023-08-01
cus_000000021963,2022-08-01,2022-08-01
cus_000000021993,2023-11-01,2023-11-01
cus_000000022017,2023-01-01,2023-01-01
cus_000000022018,2022-11-01,2022-11-01
cus_000000022020,2023-09-01,2023-09-01
cus_000000022027,2022-08-01,2022-08-01
cus_000000022037,2023-07-01,2023-07-01
cus_000000022049,2023-11-01,2023-11-01
cus_000000022054,2023-07-01,2023-07-01
cus_000000022056,2022-06-01,2022-06-01
cus_000000022079,2022-03-01,2022-03-01
cus_000000022175,2023-03-01,2023-03-01
cus_000000022179,2022-07-01,2022-07-01
cus_000000022184,2022-01-01,2022-01-01
cus_000000022205,2023-03-01,2023-03-01
cus_000000022230,2023-04-01,2023-04-01
cus_000000022237,2022-09-01,2022-09-01
cus_000000022257,2022-06-01,2022-06-01
cus_000000022267,2023-05-01,2023-05-01
cus_000000022279,2023-10-01,2023-10-01
cus_000000022288,2022-11-01,2022-11-01
cus_000000020939,2022-02-01,2022-02-01
cus_000000022295,2022-01-01,2022-01-01
cus_000000022317,2023-07-01,2023-07-01
cus_000000022320,2023-04-01,2023-04-01
cus_000000022321,2022-10-01,2022-10-01
cus_000000020978,2022-03-01,2022-03-01
cus_000000022356,2022-03-01,2022-03-01
cus_000000022361,2023-12-01,2023-12-01
cus_000000022369,2022-12-01,2022-12-01
cus_000000022373,2022-12-01,2022-12-01
cus_000000022398,2023-05-01,2023-05-01
cus_000000022406,2023-11-01,2023-11-01
cus_000000022418,2022-03-01,2022-03-01
cus_000000021147,2023-07-01,2023-07-01
cus_000000021152,2023-09-01,2023-09-01
cus_000000022458,2023-09-01,2023-09-01
cus_000000022464,2022-03-01,2022-03-01
cus_000000022474,2022-12-01,2022-12-01
cus_000000022490,2022-07-01,2022-07-01
cus_000000022513,2023-03-01,2023-03-01
cus_000000022515,2023-11-01,2023-11-01
cus_000000020741,2022-07-01,2022-07-01
cus_000000022533,2023-08-01,2023-08-01
cus_000000022538,2022-03-01,2022-03-01
cus_000000022548,2022-10-01,2022-10-01
cus_000000022553,2022-07-01,2022-07-01
cus_000000022554,2022-12-01,2022-12-01
cus_000000022569,2023-05-01,2023-05-01
cus_000000022571,2023-09-01,2023-09-01
cus_000000022572,2022-02-01,2022-02-01
cus_000000022582,2023-11-01,2023-11-01
cus_000000022603,2022-09-01,2022-09-01
cus_000000022639,2023-11-01,2023-11-01
cus_000000020851,2023-12-01,2023-12-01
cus_000000022663,2022-07-01,2022-07-01
cus_000000022684,2022-04-01,2022-04-01
cus_000000022690,2022-04-01,2022-04-01
cus_000000022694,2022-02-01,2022-02-01
cus_000000020908,2022-09-01,2022-09-01
cus_000000020602,2023-03-01,2023-03-01
cus_000000022714,2022-06-01,2022-06-01
cus_000000022716,2023-05-01,2023-05-01
cus_000000022723,2023-12-01,2023-12-01
cus_000000020993,2023-11-01,2023-11-01
cus_000000021044,2022-08-01,2022-08-01
cus_000000021086,2023-06-01,2023-06-01
cus_000000020045,2023-12-01,2023-12-01
cus_000000022746,2022-12-01,2022-12-01
cus_000000022754,2022-02-01,2022-02-01
cus_000000022781,2022-04-01,2022-04-01
cus_000000020302,2023-06-01,2023-06-01
cus_000000021250,2023-01-01,2023-01-01
cus_000000021275,2023-07-01,2023-07-01
cus_000000021261,2022-05-01,2022-05-01
cus_000000021281,2023-02-01,2023-02-01
cus_000000021289,2022-06-01,2022-06-01
cus_000000021372,2022-06-01,2022-06-01
cus_000000021383,2022-09-01,2022-09-01
cus_000000021469,2023-05-01,2023-05-01
cus_000000021750,2022-01-01,2022-01-01
cus_000000021757,2022-05-01,2022-05-01
cus_000000021765,2022-06-01,2022-06-01
cus_000000021819,2022-05-01,2022-05-01
cus_000000021843,2023-06-01,2023-06-01
cus_000000022802,2023-04-01,2023-04-01
cus_000000022827,2023-08-01,2023-08-01
cus_000000021945,2023-10-01,2023-10-01
cus_000000022090,2022-11-01,2022-11-01
cus_000000021631,2023-09-01,2023-09-01
cus_000000022223,2023-10-01,2023-10-01
cus_000000022851,2023-05-01,2023-05-01
cus_000000020771,2023-07-01,2023-07-01
cus_000000022883,2022-06-01,2022-06-01
cus_000000022886,2023-05-01,2023-05-01
cus_000000022905,2022-02-01,2022-02-01
cus_000000022910,2023-05-01,2023-05-01
cus_000000022928,2022-09-01,2022-09-01
cus_000000022946,2023-01-01,2023-01-01
cus_000000022950,2022-03-01,2022-03-01
cus_000000023012,2022-11-01,2022-11-01
cus_000000023041,2023-03-01,2023-03-01
cus_000000023089,2022-11-01,2022-11-01
cus_000000023091,2023-04-01,2023-04-01
cus_000000023102,2023-03-01,2023-03-01
cus_000000023116,2022-07-01,2022-07-01
cus_000000023120,2022-09-01,2022-09-01
cus_000000023123,2022-03-01,2022-03-01
cus_000000023133,2023-02-01,2023-02-01
cus_000000023153,2022-12-01,2022-12-01
cus_000000023178,2023-02-01,2023-02-01
cus_000000023204,2022-02-01,2022-02-01
cus_000000023209,2022-04-01,2022-04-01
cus_000000023212,2022-09-01,2022-09-01
cus_000000023220,2022-11-01,2022-11-01
cus_000000023233,2022-04-01,2022-04-01
cus_000000023242,2023-03-01,2023-03-01
cus_000000023261,2022-01-01,2022-01-01
cus_000000023268,2023-11-01,2023-11-01
cus_000000023284,2023-04-01,2023-04-01
cus_000000023297,2023-05-01,2023-05-01
cus_000000023313,2023-05-01,2023-05-01
cus_000000023334,2022-12-01,2022-12-01
cus_000000021166,2023-05-01,2023-05-01
cus_000000021174,2023-07-01,2023-07-01
cus_000000023387,2023-10-01,2023-10-01
cus_000000023388,2022-06-01,2022-06-01
cus_000000023408,2023-04-01,2023-04-01
cus_000000023470,2022-07-01,2022-07-01
cus_000000022514,2023-08-01,2023-08-01
cus_000000023492,2022-03-01,2022-03-01
cus_000000023534,2022-06-01,2022-06-01
cus_000000023537,2023-09-01,2023-09-01
cus_000000023545,2023-06-01,2023-06-01
cus_000000023580,2023-02-01,2023-02-01
cus_000000022727,2022-09-01,2022-09-01
cus_000000022759,2023-05-01,2023-05-01
cus_000000022780,2022-04-01,2022-04-01
cus_000000023062,2023-12-01,2023-12-01
cus_000000023224,2022-03-01,2022-03-01
cus_000000023344,2022-09-01,2022-09-01
cus_000000023421,2023-01-01,2023-01-01
cus_000000023476,2023-05-01,2023-05-01
cus_000000023613,2022-10-01,2022-10-01
cus_000000023629,2022-11-01,2022-11-01
cus_000000023642,2022-06-01,2022-06-01
cus_000000023650,2023-12-01,2023-12-01
cus_000000023658,2023-09-01,2023-09-01
cus_000000023664,2023-07-01,2023-07-01
cus_000000023668,2023-05-01,2023-05-01
cus_000000023670,2023-03-01,2023-03-01
cus_000000023690,2022-08-01,2022-08-01
cus_000000023724,2023-01-01,2023-01-01
cus_000000023732,2022-02-01,2022-02-01
cus_000000023739,2023-07-01,2023-07-01
cus_000000023774,2022-04-01,2022-04-01
cus_000000023821,2023-06-01,2023-06-01
cus_000000023830,2023-02-01,2023-02-01
cus_000000023842,2023-02-01,2023-02-01
cus_000000023880,2022-08-01,2022-08-01
cus_000000023917,2022-02-01,2022-02-01
cus_000000023921,2022-05-01,2022-05-01
cus_000000023944,2023-09-01,2023-09-01
cus_000000023945,2023-05-01,2023-05-01
cus_000000023959,2023-12-01,2023-12-01
cus_000000023961,2022-03-01,2022-03-01
cus_000000023594,2023-05-01,2023-05-01
cus_000000023602,2023-02-01,2023-02-01
cus_000000023976,2022-03-01,2022-03-01
cus_000000023981,2022-03-01,2022-03-01
cus_000000024010,2023-06-01,2023-06-01
cus_000000024021,2022-06-01,2022-06-01
cus_000000024027,2022-06-01,2022-06-01
cus_000000024035,2022-05-01,2022-05-01
cus_000000024052,2023-04-01,2023-04-01
cus_000000024083,2023-08-01,2023-08-01
cus_000000024098,2022-03-01,2022-03-01
cus_000000023682,2022-04-01,2022-04-01
cus_000000024125,2022-03-01,2022-03-01
cus_000000024129,2022-07-01,2022-07-01
cus_000000024133,2022-01-01,2022-01-01
cus_000000024146,2022-02-01,2022-02-01
cus_000000024155,2022-03-01,2022-03-01
cus_000000024166,2022-02-01,2022-02-01
cus_000000024184,2022-05-01,2022-05-01
cus_000000024190,2022-12-01,2022-12-01
cus_000000023784,2023-04-01,2023-04-01
cus_000000024209,2022-12-01,2022-12-01
cus_000000024214,2022-04-01,2022-04-01
cus_000000024233,2022-12-01,2022-12-01
cus_000000024239,2022-01-01,2022-01-01
cus_000000024240,2023-10-01,2023-10-01
cus_000000024255,2023-08-01,2023-08-01
cus_000000024276,2023-03-01,2023-03-01
cus_000000024304,2023-04-01,2023-04-01
cus_000000023963,2022-02-01,2022-02-01
cus_000000024312,2022-11-01,2022-11-01
cus_000000024319,2023-08-01,2023-08-01
cus_000000024320,2022-07-01,2022-07-01
cus_000000024332,2023-03-01,2023-03-01
cus_000000024356,2023-10-01,2023-10-01
cus_000000024367,2022-07-01,2022-07-01
cus_000000024405,2023-06-01,2023-06-01
cus_000000024407,2022-04-01,2022-04-01
cus_000000024414,2022-01-01,2022-01-01
cus_000000024419,2022-07-01,2022-07-01
cus_000000024420,2023-08-01,2023-08-01
cus_000000024431,2022-09-01,2022-09-01
cus_000000024450,2022-01-01,2022-01-01
cus_000000024451,2022-01-01,2022-01-01
cus_000000024458,2023-11-01,2023-11-01
cus_000000024467,2023-02-01,2023-02-01
cus_000000024476,2022-02-01,2022-02-01
cus_000000024481,2022-06-01,2022-06-01
cus_000000024488,2022-07-01,2022-07-01
cus_000000024491,2023-02-01,2023-02-01
cus_000000024499,2022-09-01,2022-09-01
cus_000000024512,2023-09-01,2023-09-01
cus_000000024539,2023-12-01,2023-12-01
cus_000000024118,2022-01-01,2022-01-01
cus_000000024121,2022-03-01,2022-03-01
cus_000000024562,2022-10-01,2022-10-01
cus_000000024581,2022-10-01,2022-10-01
cus_000000024585,2023-12-01,2023-12-01
cus_000000024633,2022-11-01,2022-11-01
cus_000000024653,2022-01-01,2022-01-01
cus_000000024655,2022-10-01,2022-10-01
cus_000000024671,2023-11-01,2023-11-01
cus_000000024675,2023-10-01,2023-10-01
cus_000000024676,2023-11-01,2023-11-01
cus_000000024679,2022-04-01,2022-04-01
cus_000000024698,2022-01-01,2022-01-01
cus_000000024254,2023-12-01,2023-12-01
cus_000000024724,2023-05-01,2023-05-01
cus_000000024743,2022-02-01,2022-02-01
cus_000000024750,2022-12-01,2022-12-01
cus_000000024764,2023-07-01,2023-07-01
cus_000000024776,2023-08-01,2023-08-01
cus_000000024804,2022-02-01,2022-02-01
cus_000000024812,2023-07-01,2023-07-01
cus_000000024824,2022-01-01,2022-01-01
cus_000000024842,2022-06-01,2022-06-01
cus_000000024365,2023-05-01,2023-05-01
cus_000000024402,2022-05-01,2022-05-01
cus_000000024857,2023-01-01,2023-01-01
cus_000000024870,2023-10-01,2023-10-01
cus_000000024873,2022-01-01,2022-01-01
cus_000000024898,2022-10-01,2022-10-01
cus_000000024899,2022-01-01,2022-01-01
cus_000000024906,2023-01-01,2023-01-01
cus_000000024909,2022-08-01,2022-08-01
cus_000000024916,2022-08-01,2022-08-01
cus_000000024937,2023-04-01,2023-04-01
cus_000000024955,2023-04-01,2023-04-01
cus_000000024982,2022-06-01,2022-06-01
cus_000000024503,2022-09-01,2022-09-01
cus_000000024998,2023-02-01,2023-02-01
cus_000000024999,2022-09-01,2022-09-01
cus_000000024583,2022-08-01,2022-08-01
cus_000000011680,2023-10-01,2023-10-01
